# BEAST v1.7.0 Prerelease r4143, r4143
# Generated Wed Jul 26 15:53:27 BST 2017 [seed=1501080806070]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(paralog_vret)	tmrca(vret_obsr)	yule.birthRate	CP1+2.kappa	CP3.kappa	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	CP1+2.treeLikelihood	CP3.treeLikelihood	speciation
99480000	-39694.90534519713	-272.2310860300373	-39422.67425916709	2.9109182578718	0.8940044861955064	1.0015982020592005	1.3048840812894602	1.7900041532725257	3.327744001784029	0.9678949295768107	4.4529925683756275	0.6123523483869465	1.775295303226106	0.18572286611204966	0.4026339016305153	0.18934180366584233	0.4412414708935888	-0.022098831375505022	-20703.350446815075	-18719.323812352013	-31.941254083232185
99490000	-39696.14958131945	-281.4911372427283	-39414.65844407672	3.107517958343955	0.9312878634212781	1.0042654553936976	0.6838776729155632	1.840640517255392	3.274995708080206	0.7797409837102807	5.158692043406487	0.6266013995786698	1.7467972008426595	0.16329996880829634	0.3328458314419808	0.17231559406425115	0.306320355589943	0.06886943502207715	-20695.583021098275	-18719.07542297844	-40.29103516596697
99500000	-39701.27637612683	-276.35877047854325	-39424.91760564828	3.1861222851008706	0.8779928218475891	0.9978995600481699	1.3923968341187514	1.840640517255392	3.1886821393426406	0.824256678942698	5.150757255964586	0.6105101678867354	1.7789796642265283	0.16795876270910556	0.4018221908658975	0.17460260831064361	0.3571422875051547	0.16658438264484218	-20700.055958315395	-18724.861647332888	-34.9862598293818
99510000	-39710.21392141594	-277.3680667364481	-39432.845854679494	3.1371980852918506	0.9544605870334397	1.0114408609174048	1.1829113020580535	1.7930363667492988	3.085007713612032	0.834169355510631	5.203972950791093	0.6198327341475742	1.7603345317048507	0.16535312130711005	0.39861295312063144	0.1740741358876203	0.41077227690120194	-0.14315641202373372	-20716.397508686427	-18716.448345993067	-35.28928368659555
99520000	-39698.40766155976	-275.3344063604337	-39423.07325519933	2.9565256450894863	0.8542337510341608	0.9879778228020334	1.1968286343249088	1.7930363667492988	3.0489182153518564	0.8962218997112781	5.324318800888634	0.5984846762142031	1.803030647571593	0.1738207481062257	0.3811945882933167	0.17613503408387246	0.36127914198634953	0.07938419587951001	-20702.729221111545	-18720.344034087786	-32.90657214907476
99530000	-39699.39779437105	-275.05047095283504	-39424.34732341822	3.084267079555875	0.9561638970849381	0.9912607508884832	1.424292012264663	1.7489465762628553	3.2398445305487735	0.8573576608623875	5.160726884093394	0.631419228427713	1.737161543144573	0.18097058137253086	0.3808850077473127	0.1846961446746788	0.36398509055067696	-0.03814765377025555	-20711.668644624835	-18712.678678793385	-33.3214010735109
99540000	-39702.08956830928	-275.8726859098495	-39426.216882399436	3.20782964260472	0.8366228751465442	0.9879522216959793	1.2515509688157083	1.7800103182994538	3.0680209528831095	0.8709632233774646	5.256208269915148	0.6169175487144632	1.7661649025710726	0.19566314018892964	0.3781791065422541	0.18501276733851463	0.3621390111584984	-0.04939015981682498	-20705.04245210489	-18721.174430294544	-33.63615333951778
99550000	-39713.83684680593	-272.1492166837623	-39441.687630122164	2.906886707650671	0.9008647786396812	0.9911530799752087	1.2227737993771135	1.7316746690886804	2.933114032148645	0.9436173206410696	5.256208269915148	0.6188513424368707	1.7622973151262578	0.18552584481582896	0.36173253430992536	0.19684349765253056	0.3190614445345599	0.05796818862684895	-20715.03808340966	-18726.6495467125	-30.219251497664843
99560000	-39693.444965062066	-273.3313837468885	-39420.11358131518	2.9066670602469564	0.9208500942767509	1.0039307139324916	1.2227722086642345	1.8125297432417407	2.9464741196738946	0.9341062415900938	5.256208269915148	0.6093416692514475	1.781316661497104	0.1699081273341051	0.3951277426424042	0.18546215533752577	0.3847672693301746	0.1068320008783084	-20689.716723750018	-18730.39685756516	-31.58101756401827
99570000	-39702.69826572991	-276.62540660043595	-39426.072859129476	3.4511926148712817	0.8262096868935482	0.9914174415668852	1.2507084150896186	1.9394176894353043	3.019022033836711	0.8652329186780594	4.337073865437969	0.6381561174395296	1.72368776512094	0.17079205170794232	0.3245329510046891	0.17062930532416457	0.3453035704844129	0.02371519597967665	-20699.567941940615	-18726.504917188857	-36.70976987571676
99580000	-39708.08805013029	-284.96384081239876	-39423.12420931789	3.3718435763917816	0.8097256375299542	0.9846843077918922	1.5439289522162374	1.8475747003598952	3.2713436737322805	0.7975900128641122	6.561819335533663	0.6319341135669131	1.736131772866173	0.16874927205275095	0.4223977559750725	0.16236725209514336	0.4166875465691752	0.07486598829715489	-20695.618289707476	-18727.50591961041	-39.58060122754548
99590000	-39712.06002562481	-278.4996926674709	-39433.560332957335	3.312754023197353	0.8444506418418871	1.00203374570701	1.6314609143457506	1.8475747003598952	3.1946787985026797	0.9098424301316008	3.848880098809758	0.6084396854679094	1.7831206290641803	0.16951991904494232	0.41564976872910825	0.1693458776158914	0.4157174419302219	-0.10705069383577075	-20700.927685380142	-18732.632647577193	-39.50864930333651
99600000	-39703.55374667744	-279.1713138628804	-39424.38243281456	3.8893710087007856	0.925631106533563	1.0049159650809432	1.0586921439886	1.8475747003598952	3.1384128110811687	0.9098424301316008	4.588488201691111	0.6293433096301371	1.741313380739725	0.1686227139884568	0.39991896492491363	0.16005848650075197	0.3840362857012447	0.09315861488135516	-20709.355512794034	-18715.026920020526	-38.66383955537597
99610000	-39702.05949478004	-284.28734632865144	-39417.77214845139	3.696556795764568	0.9105952431845117	0.9802818765236665	0.8070470654769655	1.9046113410867154	3.1384128110811687	0.8126840370506105	5.340578115490942	0.6034631707254686	1.7930736585490619	0.16288827990829016	0.3623472135660709	0.15887026755705838	0.3028342425820885	-0.013006712265379394	-20690.078455622046	-18727.693692829347	-40.73394859861701
99620000	-39720.66774267233	-283.9085284861041	-39436.759214186226	4.020047922861473	0.927196160778273	1.0097179313412006	1.0860125030272614	1.92382572008035	3.35350154729464	0.9446190188656268	4.687403405579134	0.6295649669132901	1.7408700661734189	0.1494739129447965	0.295862816239033	0.14683641248581378	0.30964448924169213	0.020038443952926567	-20708.155801159093	-18728.60341302713	-42.98652554151879
99630000	-39704.02774632681	-282.28501664939375	-39421.74272967741	3.915536027568313	0.8320609850192868	0.9864675166009723	0.9894603878788863	1.8893572339997726	3.2170736638321977	0.8602691630877177	4.40226764567908	0.6235475241004618	1.7529049517990756	0.15554778571082684	0.37323386896844046	0.1484624067688999	0.36463166069826675	0.007227252431452911	-20706.74250247959	-18715.00022719782	-41.50480908982157
99640000	-39716.488882366146	-285.40342823708227	-39431.08545412906	3.919413266443358	0.9385341259923973	0.9924827884445891	1.1160049815676805	1.8980343014739067	3.2911073305408154	0.8607568734324053	4.883444846816934	0.6164662580814738	1.7670674838370517	0.1372901810824098	0.4285520698834993	0.13885197223346707	0.4225000663881909	-0.005183286739691487	-20705.224363522637	-18725.86109060642	-44.09943056612372
99650000	-39709.53571593604	-283.78057201670424	-39425.75514391934	3.6623749811682433	0.9027973447437185	0.998618321214315	0.7774406753252164	1.8980343014739067	3.2715978017311853	0.8084834635782647	4.565848891586231	0.6121571942398265	1.7756856115203465	0.14969548543134767	0.4348744420291061	0.1439701922796707	0.43808796401986316	0.06614496147785932	-20703.13384790917	-18722.621296010173	-43.46988604947138
99660000	-39704.42391574733	-286.87343472774154	-39417.550481019585	3.8519772011183293	0.9260955135099533	1.0157312660354083	0.8871224264027154	1.82320442647988	3.2398015194376617	0.8568643023988561	5.889185483919939	0.6260479830134664	1.7479040339730667	0.15026898502939467	0.37832210047692993	0.1477305784600217	0.3542315523162462	0.021247220518687923	-20701.18529053512	-18716.365190484463	-42.796220108433374
99670000	-39711.00402313047	-285.70329256097864	-39425.300730569485	3.9733560848423433	0.8867647712638494	0.9997874568180317	1.2322379490325746	1.7493259301611939	3.258914459354495	0.8528135488635403	6.033211669454887	0.642288928456744	1.7154221430865115	0.153025302914233	0.370057851997641	0.14944056690393523	0.36032653885466726	-0.06675229338794206	-20699.827228718885	-18725.4735018506	-42.636291046905306
99680000	-39704.44658380199	-283.0754753552591	-39421.37110844673	4.317164542215106	0.8393129153913452	1.0084110963867272	0.9148645430933058	1.7493259301611939	3.167228766530428	0.8528135488635403	4.019161001512295	0.6294052072839572	1.7411895854320851	0.14695378321209143	0.31562640729961045	0.14119680482875352	0.3057573683228171	0.20804090603618713	-20688.516560182587	-18732.854548264142	-43.868022002110166
99690000	-39691.16546433815	-282.1802877874047	-39408.98517655074	3.6663478386696124	0.8402041988104278	1.0054853158977226	0.9439789704927113	1.8644978900697664	3.167228766530428	0.8528135488635403	4.9327307245030365	0.6182381445429845	1.7635237109140305	0.1552866174402618	0.3523663856531527	0.15030555438669516	0.34429557112311837	-0.019060006759563757	-20696.05430335354	-18712.9308731972	-41.19391564335704
99700000	-39720.468557244276	-285.80814599724846	-39434.66041124703	3.770001522023381	0.8047902104244219	0.973706875397002	1.1420724136477138	1.8673127986649336	3.184607208425139	0.846860922529065	4.5109876483457585	0.6245374857442383	1.750925028511523	0.1392401819664588	0.3508862542582811	0.14718155016135065	0.36615065272033603	-0.09487084948721103	-20718.349695471545	-18716.310715775486	-42.322466660092395
99710000	-39709.16720685563	-284.99737824054887	-39424.16982861508	4.056463617369572	0.8849344036162909	1.0164562919815499	1.0895419116484615	1.9167035986522265	3.1271885872592895	0.789751126240166	4.964238852341314	0.6230330614514218	1.753933877097156	0.13819286883881846	0.30707854703236703	0.1470244418855011	0.30733003987817514	-0.12602507862223641	-20722.20791162581	-18701.961916989265	-43.00394568849461
99720000	-39697.380015046845	-283.09945686173245	-39414.28055818511	3.894036253099966	0.878590246169798	1.0012662241006571	1.078299050915946	1.7832724666498734	3.2796721817780656	0.886333759419968	4.964238852341314	0.6066618190748011	1.7866763618503974	0.1498381783935535	0.3745195061823622	0.15054887277862572	0.4132803263040178	-0.1763470076399547	-20695.34503296946	-18718.93552521565	-42.05896262067196
99730000	-39703.12833585998	-283.7104924600675	-39419.41784339992	3.9662821888636093	0.9229535363851626	1.0024958673603792	0.8116817065729041	1.7822715336372643	3.070216130295683	0.7932744534004448	4.964238852341314	0.6283361898769187	1.743327620246162	0.14625392495518644	0.3411787749036057	0.14105354064570585	0.3885285379828598	0.01328049776190099	-20707.70367447968	-18711.714168920236	-43.00417669274472
99740000	-39717.94256833782	-284.55125539259427	-39433.39131294523	4.173604296387518	0.8184966991893586	0.9947518728191302	1.258378754267285	1.884893099691178	3.0777656361833334	0.9273374263429928	4.975831321596469	0.6035227104895213	1.792954579020957	0.15835992222384435	0.36941281369592566	0.1434838218638053	0.3923844554697863	-0.1583896788224648	-20699.140162864926	-18734.2511500803	-43.328676650269294
99750000	-39706.9107877644	-282.22481702670956	-39424.685970737686	3.8421793969540587	0.8016286054638797	0.9931529155819999	1.039397503786977	1.9039500794925555	3.106030405753667	0.8487011391117018	4.879587629903643	0.6209119988859655	1.7581760022280686	0.17210863940819401	0.43162291363871874	0.1515386118133117	0.45197146590338527	-0.1568206324232622	-20704.341867702966	-18720.34410303472	-41.052563558503756
99760000	-39706.81750872138	-280.7231617181094	-39426.09434700327	3.8003432289932366	0.9284681562657764	0.9979201071420694	0.9963691181097878	1.9039500794925555	3.106030405753667	0.9034585106132283	5.123252347467328	0.6198418561294398	1.76031628774112	0.17701489702906117	0.3909793053069533	0.15703623783605572	0.4568521883498787	-0.07055961388529215	-20704.160660757556	-18721.933686245717	-39.28316519679079
99770000	-39707.54939057135	-278.867000818973	-39428.68238975238	3.4198683766651783	0.7885193855818037	0.9902683734863928	0.9984111530734529	1.778710698394069	2.934249062400746	0.9230378854836288	5.08715529467843	0.6367842498233093	1.726431500353381	0.17410111285932744	0.35237063040659306	0.16483849357596225	0.376930816564482	0.005648361101427808	-20704.527105139343	-18724.155284613036	-37.24268224467457
99780000	-39715.126676316635	-278.8565399309166	-39436.27013638572	3.488808137739742	0.9960803442427327	1.0197313315508445	1.0125556256433423	1.841675969269376	3.1618225064580026	0.8503619547818609	5.08715529467843	0.6178615017664755	1.7642769964670486	0.1753147496397267	0.3569264173331489	0.1758999975031895	0.4076629348419005	0.10199249425851585	-20716.00151566869	-18720.268620717026	-35.78333085847271
99790000	-39698.1358621969	-276.88673187924553	-39421.24913031765	3.9024064697401664	0.8933136805503284	0.9898932466152698	1.3499607529805016	1.8711510824860316	3.121260241561032	0.8878487913439721	4.236564581897277	0.6266244191967768	1.746751161606446	0.18223193771653487	0.4005879549725883	0.16898972974320903	0.44589508636997244	-0.153916819069377	-20703.910103180362	-18717.339027137292	-36.74835491544007
99800000	-39702.06184999676	-275.33030012072976	-39426.73154987603	3.4983468969511753	0.8032019322816651	0.9914782046021022	1.1846373598692175	1.8711510824860316	3.156347125973996	0.8963870476627657	4.874226987672837	0.6010431201401796	1.7979137597196404	0.19767974788488418	0.4424835929646057	0.18144640390135292	0.4969290660811538	-0.1281876231887681	-20699.966111948033	-18726.765437928	-33.908946396492226
99810000	-39699.397787503745	-272.4452103261455	-39426.9525771776	2.8545275214993846	0.7416575384550852	1.0060180423537837	1.3527667938588614	1.7596894877672635	3.156347125973996	0.9034858151386741	5.151410741162465	0.6273908578691877	1.7452182842616242	0.18768282382834806	0.3532807494065616	0.19252121878775538	0.36512500901622924	-0.07023524785066249	-20709.016610398372	-18717.93596677923	-30.932816412343712
99820000	-39694.33994789451	-272.69920398809927	-39421.640743906406	2.5083282837807155	0.8057498088793981	0.9953504515262688	1.1808046821521037	1.7781166819356289	3.171350137237348	0.9193458931308099	5.6561091786138	0.6226693268765271	1.7546613462469454	0.19030519063572215	0.3819817807690056	0.19424416226147104	0.39066134217161924	-0.13320636512315168	-20697.43054281371	-18724.210201092697	-30.13422917636713
99830000	-39697.45978765218	-277.5212620305247	-39419.938525621656	3.1439933943635796	0.9418991259284941	1.000297137751909	1.250573682696468	1.8171798582569116	3.1564903366877983	0.9193458931308099	5.525841989073539	0.6213499018670882	1.7573001962658235	0.16119312042291198	0.3534677388051583	0.16899591632763952	0.3686778444634544	0.07985640578432963	-20696.90662091061	-18723.031904711046	-35.39225636614258
99840000	-39702.18544188237	-279.16033096872684	-39423.025110913644	3.481808397461801	0.8454389175801507	0.988903632446206	0.8789981929711543	1.71887053044503	3.1564903366877983	0.9108196377964851	4.788560027098376	0.6433600584541241	1.7132798830917513	0.15850753551449515	0.37832261707966613	0.16534569137793764	0.38518231318088575	-0.10355279683069891	-20708.112170183518	-18714.912940730123	-37.88374671031724
99850000	-39697.482416244464	-275.5344427720228	-39421.947973472445	3.168406016548433	0.8171966931843085	0.9969724429673137	1.107223555718322	1.7401689121404733	3.0807119027772307	0.8295714498533252	5.306099060061424	0.6254960511010231	1.7490078977979533	0.1702917054533909	0.3730880014594386	0.1766482230849386	0.39843780814920826	-0.017314250344364016	-20695.86496538287	-18726.08300808958	-33.98305469518787
