"accession"	"species"	"organ"	"sex"	"gene"	"genelength"	"reads"	"relex"	"normalized"
"1853"	"SRR4023242"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	0	0	0
"1854"	"SRR4023242"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	7901	19.5086419753086	1
"1855"	"SRR4023256"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	9181	2.61790704305674	0.134379258864129
"1856"	"SRR4023256"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	0	0	0
"1857"	"SRR4023256"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	603	1.20359281437126	0.0617813802053687
"1858"	"SRR4023256"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	191	0.170688114387846	0.00876155720241797
"1859"	"SRR4023256"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	47	0.0422282120395328	0.00216760784233343
"1860"	"SRR4023256"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	3964	3.01674277016743	0.154851815198708
"1861"	"SRR4023256"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	1899	1.70619946091644	0.0875805806934295
"1862"	"SRR4023256"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	1056	0.592592592592593	0.0304182509505703
"1863"	"SRR4023256"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	1434	1.01486199575372	0.0520936765881185
"1864"	"SRR4023256"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	1987	0.952997601918465	0.0489181278551303
"1865"	"SRR4023256"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	1756	0.83262209577999	0.0427391570077181
"1866"	"SRR4023256"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	8	0.00398604882909816	0.00020460706917424
"1867"	"SRR4023256"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	7	0.00348779272546089	0.00017903118552746
"1868"	"SRR4023256"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	48	0.0163265306122449	0.000838053852719795
"1869"	"SRR4023256"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	5909	2.02640603566529	0.104017039853542
"1870"	"SRR4023256"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	291	0.102536997885835	0.00526330597512842
"1871"	"SRR4023256"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	0	0	0
"1872"	"SRR4023256"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	7890	19.4814814814815	1
"1873"	"SRR4023259"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	4521	1.28913601368691	0.100365260581161
"1874"	"SRR4023259"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	1	0.00202020202020202	0.000157282164202579
"1875"	"SRR4023259"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	297	0.592814371257485	0.0461533680044755
"1876"	"SRR4023259"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	155	0.138516532618409	0.01078415911389
"1877"	"SRR4023259"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	27	0.0242587601078167	0.00188865779386116
"1878"	"SRR4023259"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	1998	1.52054794520548	0.118381760439873
"1879"	"SRR4023259"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	935	0.840071877807727	0.0654035198985254
"1880"	"SRR4023259"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	906	0.508417508417508	0.0395826779909825
"1881"	"SRR4023259"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	1114	0.788393489030432	0.0613801159279748
"1882"	"SRR4023259"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	930	0.446043165467626	0.0347265440242961
"1883"	"SRR4023259"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	532	0.252252252252252	0.0196390161788086
"1884"	"SRR4023259"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	2	0.000996512207274539	7.75831303241423e-05
"1885"	"SRR4023259"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	3	0.00149476831091181	0.000116374695486213
"1886"	"SRR4023259"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	147	0.05	0.00389273356401384
"1887"	"SRR4023259"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	3923	1.34533607681756	0.104740698022128
"1888"	"SRR4023259"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	257	0.0905567300916138	0.00705026445349935
"1889"	"SRR4023259"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	0	0	0
"1890"	"SRR4023259"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	5202	12.8444444444444	1
"1891"	"SRR4023262"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	4079	1.16310236669518	0.114863803587308
"1892"	"SRR4023262"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	1	0.00202020202020202	0.000199507880561282
"1893"	"SRR4023262"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	159	0.317365269461078	0.0313418517756002
"1894"	"SRR4023262"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	55	0.0491510277033065	0.0048539785954253
"1895"	"SRR4023262"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	10	0.00898472596585804	0.000887299199261767
"1896"	"SRR4023262"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	1305	0.993150684931507	0.098079987173192
"1897"	"SRR4023262"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	754	0.677448337825696	0.0669023596243372
"1898"	"SRR4023262"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	468	0.262626262626263	0.0259360244729667
"1899"	"SRR4023262"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	603	0.426751592356688	0.0421444513300314
"1900"	"SRR4023262"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	766	0.367386091127098	0.0362817280922884
"1901"	"SRR4023262"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	364	0.172593646277857	0.0170447273207832
"1902"	"SRR4023262"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	12	0.00597907324364723	0.000590471754127562
"1903"	"SRR4023262"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	6	0.00298953662182362	0.000295235877063781
"1904"	"SRR4023262"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	203	0.0690476190476191	0.00681889434632668
"1905"	"SRR4023262"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	3560	1.22085048010974	0.120566799425614
"1906"	"SRR4023262"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	399	0.140591966173362	0.0138843565716195
"1907"	"SRR4023262"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	2	0.000874890638670166	8.64010506367757e-05
"1908"	"SRR4023262"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	4101	10.1259259259259	1
"1909"	"SRR4023265"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	5452	1.55460507556316	0.108929940415758
"1910"	"SRR4023265"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	5	0.0101010101010101	0.000707769738911607
"1911"	"SRR4023265"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	363	0.724550898203593	0.050768704804923
"1912"	"SRR4023265"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	76	0.0679177837354781	0.00475894505412952
"1913"	"SRR4023265"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	2	0.00179694519317161	0.000125910519590744
"1914"	"SRR4023265"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	2209	1.68112633181126	0.117795184149405
"1915"	"SRR4023265"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	1304	1.17160826594789	0.0820936587731652
"1916"	"SRR4023265"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	1133	0.635802469135803	0.0445501730103806
"1917"	"SRR4023265"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	1276	0.903043170559094	0.0632755162761995
"1918"	"SRR4023265"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	1270	0.609112709832134	0.0426800428169575
"1919"	"SRR4023265"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	506	0.239924134660977	0.0168112931726117
"1920"	"SRR4023265"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	8	0.00398604882909816	0.000279299269166912
"1921"	"SRR4023265"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	4	0.00199302441454908	0.000139649634583456
"1922"	"SRR4023265"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	106	0.0360544217687075	0.00252630463950286
"1923"	"SRR4023265"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	4716	1.61728395061728	0.113321799307958
"1924"	"SRR4023265"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	242	0.0852713178294574	0.00597489337732357
"1925"	"SRR4023265"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	1	0.000437445319335083	3.06514453859358e-05
"1926"	"SRR4023265"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	5780	14.2716049382716	1
"1927"	"SRR4023266"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	8677	2.47419446820644	0.145794959933597
"1928"	"SRR4023266"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	1	0.00202020202020202	0.000119042895123209
"1929"	"SRR4023266"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	362	0.722554890219561	0.0425774378784988
"1930"	"SRR4023266"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	188	0.168007149240393	0.00990002843625189
"1931"	"SRR4023266"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	31	0.0278526504941599	0.00164125177508144
"1932"	"SRR4023266"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	3121	2.3751902587519	0.139961014810784
"1933"	"SRR4023266"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	1752	1.57412398921833	0.0927571970949255
"1934"	"SRR4023266"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	1753	0.983726150392817	0.0579672764308295
"1935"	"SRR4023266"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	1156	0.818117480537863	0.0482085813498959
"1936"	"SRR4023266"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	1785	0.856115107913669	0.0504476383973572
"1937"	"SRR4023266"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	1410	0.668563300142248	0.0393959168569199
"1938"	"SRR4023266"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	34	0.0169407075236672	0.000998252080181173
"1939"	"SRR4023266"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	41	0.0204285002491281	0.0012037745672773
"1940"	"SRR4023266"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	48	0.0163265306122449	0.000962060948342672
"1941"	"SRR4023266"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	5174	1.77434842249657	0.104555668719789
"1942"	"SRR4023266"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	256	0.0902043692741367	0.00531540368922237
"1943"	"SRR4023266"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	1	0.000437445319335083	2.57770048495138e-05
"1944"	"SRR4023266"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	6873	16.9703703703704	1
"1945"	"SRR4023273"	"Dpse"	"adults"	"female"	"Dpse_Armi"	3507	5983	1.70601653835187	0.0851641437239623
"1946"	"SRR4023273"	"Dpse"	"adults"	"female"	"Dpse_Arx1"	495	1	0.00202020202020202	0.000100848245800791
"1947"	"SRR4023273"	"Dpse"	"adults"	"female"	"Dpse_Arx2"	501	352	0.702594810379242	0.0350734497970656
"1948"	"SRR4023273"	"Dpse"	"adults"	"female"	"Dpse_Cuff1"	1119	189	0.168900804289544	0.00843150816433692
"1949"	"SRR4023273"	"Dpse"	"adults"	"female"	"Dpse_Cuff2"	1113	4	0.00359389038634322	0.000179406582826205
"1950"	"SRR4023273"	"Dpse"	"adults"	"female"	"Dpse_Mael1"	1314	2195	1.67047184170472	0.0833897566732911
"1951"	"SRR4023273"	"Dpse"	"adults"	"female"	"Dpse_Mael2"	1113	1774	1.59389038634322	0.079566819483422
"1952"	"SRR4023273"	"Dpse"	"adults"	"female"	"Dpse_Tejas1"	1782	404	0.226711560044893	0.0113174142509777
"1953"	"SRR4023273"	"Dpse"	"adults"	"female"	"Dpse_Tejas2"	1413	1332	0.942675159235669	0.0470582324036048
"1954"	"SRR4023273"	"Dpse"	"adults"	"female"	"Dpse_Vret1"	2085	1837	0.8810551558753	0.0439821691272644
"1955"	"SRR4023273"	"Dpse"	"adults"	"female"	"Dpse_Vret2"	2109	966	0.458036984352774	0.0228651520600115
"1956"	"SRR4023273"	"Dpse"	"adults"	"female"	"DpseAgo2a1"	2007	5	0.00249128051818635	0.000124364428678106
"1957"	"SRR4023273"	"Dpse"	"adults"	"female"	"DpseAgo2a3"	2007	5	0.00249128051818635	0.000124364428678106
"1958"	"SRR4023273"	"Dpse"	"adults"	"female"	"DpseAgo2b"	2940	100	0.0340136054421769	0.00169795515889087
"1959"	"SRR4023273"	"Dpse"	"adults"	"female"	"DpseAgo2c"	2916	6181	2.11968449931413	0.105814399386444
"1960"	"SRR4023273"	"Dpse"	"adults"	"female"	"DpseAgo2d"	2838	362	0.127554615926709	0.00636751133370111
"1961"	"SRR4023273"	"Dpse"	"adults"	"female"	"DpseAgo2e"	2286	0	0	0
"1962"	"SRR4023273"	"Dpse"	"adults"	"female"	"Dpse_rpl32"	405	8113	20.0320987654321	1
"1963"	"SRR488317"	"Dpse"	"carcass"	"female"	"Dpse_Armi"	3507	13	0.00370687197034502	0.0484284886448302
"1964"	"SRR488317"	"Dpse"	"carcass"	"female"	"Dpse_Arx1"	495	0	0	0
"1965"	"SRR488317"	"Dpse"	"carcass"	"female"	"Dpse_Arx2"	501	7	0.0139720558882236	0.182538149507437
"1966"	"SRR488317"	"Dpse"	"carcass"	"female"	"Dpse_Cuff1"	1119	0	0	0
"1967"	"SRR488317"	"Dpse"	"carcass"	"female"	"Dpse_Cuff2"	1113	0	0	0
"1968"	"SRR488317"	"Dpse"	"carcass"	"female"	"Dpse_Mael1"	1314	5	0.00380517503805175	0.049712770658418
"1969"	"SRR488317"	"Dpse"	"carcass"	"female"	"Dpse_Mael2"	1113	4	0.00359389038634322	0.0469524389183549
"1970"	"SRR488317"	"Dpse"	"carcass"	"female"	"Dpse_Tejas1"	1782	7	0.00392817059483726	0.0513196480938416
"1971"	"SRR488317"	"Dpse"	"carcass"	"female"	"Dpse_Tejas2"	1413	2	0.00141542816702052	0.0184918841175262
"1972"	"SRR488317"	"Dpse"	"carcass"	"female"	"Dpse_Vret1"	2085	6	0.00287769784172662	0.0375957298677187
"1973"	"SRR488317"	"Dpse"	"carcass"	"female"	"Dpse_Vret2"	2109	2	0.000948316737790422	0.0123892993162942
"1974"	"SRR488317"	"Dpse"	"carcass"	"female"	"DpseAgo2a1"	2007	0	0	0
"1975"	"SRR488317"	"Dpse"	"carcass"	"female"	"DpseAgo2a3"	2007	0	0	0
"1976"	"SRR488317"	"Dpse"	"carcass"	"female"	"DpseAgo2b"	2940	81	0.0275510204081633	0.359940750493746
"1977"	"SRR488317"	"Dpse"	"carcass"	"female"	"DpseAgo2c"	2916	71	0.0243484224965706	0.318100358422939
"1978"	"SRR488317"	"Dpse"	"carcass"	"female"	"DpseAgo2d"	2838	25	0.00880902043692741	0.115085589579213
"1979"	"SRR488317"	"Dpse"	"carcass"	"female"	"DpseAgo2e"	2286	0	0	0
"1980"	"SRR488317"	"Dpse"	"carcass"	"female"	"Dpse_rpl32"	405	31	0.0765432098765432	1
"1981"	"SRR993737"	"Dpse"	"ovaries"	"female"	"Dpse_Armi"	3507	2414	0.688337610493299	0.0324385306318113
"1982"	"SRR993737"	"Dpse"	"ovaries"	"female"	"Dpse_Arx1"	495	0	0	0
"1983"	"SRR993737"	"Dpse"	"ovaries"	"female"	"Dpse_Arx2"	501	116	0.231536926147705	0.0109113864428462
"1984"	"SRR993737"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff1"	1119	26	0.0232350312779267	0.00109497180213641
"1985"	"SRR993737"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff2"	1113	5	0.00449236298292902	0.000211706656747295
"1986"	"SRR993737"	"Dpse"	"ovaries"	"female"	"Dpse_Mael1"	1314	428	0.32572298325723	0.0153499893203605
"1987"	"SRR993737"	"Dpse"	"ovaries"	"female"	"Dpse_Mael2"	1113	261	0.234501347708895	0.0110510874822088
"1988"	"SRR993737"	"Dpse"	"ovaries"	"female"	"Dpse_Tejas1"	1782	230	0.129068462401796	0.00608246768358474
"1989"	"SRR993737"	"Dpse"	"ovaries"	"female"	"Dpse_Tejas2"	1413	156	0.110403397027601	0.00520285964582015
"1990"	"SRR993737"	"Dpse"	"ovaries"	"female"	"Dpse_Vret1"	2085	329	0.15779376498801	0.00743617347220664
"1991"	"SRR993737"	"Dpse"	"ovaries"	"female"	"Dpse_Vret2"	2109	223	0.105737316263632	0.00498296638198406
"1992"	"SRR993737"	"Dpse"	"ovaries"	"female"	"DpseAgo2a1"	2007	9	0.00448430493273543	0.000211326913865237
"1993"	"SRR993737"	"Dpse"	"ovaries"	"female"	"DpseAgo2a3"	2007	9	0.00448430493273543	0.000211326913865237
"1994"	"SRR993737"	"Dpse"	"ovaries"	"female"	"DpseAgo2b"	2940	64	0.0217687074829932	0.00102586997098118
"1995"	"SRR993737"	"Dpse"	"ovaries"	"female"	"DpseAgo2c"	2916	908	0.311385459533608	0.0146743205854214
"1996"	"SRR993737"	"Dpse"	"ovaries"	"female"	"DpseAgo2d"	2838	87	0.0306553911205074	0.00144466295133878
"1997"	"SRR993737"	"Dpse"	"ovaries"	"female"	"DpseAgo2e"	2286	0	0	0
"1998"	"SRR993737"	"Dpse"	"ovaries"	"female"	"Dpse_rpl32"	405	8594	21.2197530864198	1
"1999"	"SRR993738"	"Dpse"	"ovaries"	"female"	"Dpse_Armi"	3507	20680	5.89677787282578	0.0377097320189866
"2000"	"SRR993738"	"Dpse"	"ovaries"	"female"	"Dpse_Arx1"	495	3	0.00606060606060606	3.87574087657775e-05
"2001"	"SRR993738"	"Dpse"	"ovaries"	"female"	"Dpse_Arx2"	501	954	1.90419161676647	0.0121772529217985
"2002"	"SRR993738"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff1"	1119	262	0.234137622877569	0.00149730364695671
"2003"	"SRR993738"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff2"	1113	27	0.0242587601078167	0.000155134102472182
"2004"	"SRR993738"	"Dpse"	"ovaries"	"female"	"Dpse_Mael1"	1314	4169	3.17275494672755	0.0202896804633538
"2005"	"SRR993738"	"Dpse"	"ovaries"	"female"	"Dpse_Mael2"	1113	2702	2.42767295597484	0.0155249016622162
"2006"	"SRR993738"	"Dpse"	"ovaries"	"female"	"Dpse_Tejas1"	1782	2501	1.40347923681257	0.00897521104844532
"2007"	"SRR993738"	"Dpse"	"ovaries"	"female"	"Dpse_Tejas2"	1413	1352	0.956829440905874	0.00611889791045268
"2008"	"SRR993738"	"Dpse"	"ovaries"	"female"	"Dpse_Vret1"	2085	3216	1.54244604316547	0.00986389994602982
"2009"	"SRR993738"	"Dpse"	"ovaries"	"female"	"Dpse_Vret2"	2109	2224	1.05452821242295	0.00674367886234695
"2010"	"SRR993738"	"Dpse"	"ovaries"	"female"	"DpseAgo2a1"	2007	53	0.0264075734927753	0.000168875704861347
"2011"	"SRR993738"	"Dpse"	"ovaries"	"female"	"DpseAgo2a3"	2007	52	0.025909317389138	0.00016568937080736
"2012"	"SRR993738"	"Dpse"	"ovaries"	"female"	"DpseAgo2b"	2940	1192	0.405442176870748	0.00259279154967793
"2013"	"SRR993738"	"Dpse"	"ovaries"	"female"	"DpseAgo2c"	2916	8089	2.77400548696845	0.0177396886551961
"2014"	"SRR993738"	"Dpse"	"ovaries"	"female"	"DpseAgo2d"	2838	678	0.238900634249471	0.00152776297344169
"2015"	"SRR993738"	"Dpse"	"ovaries"	"female"	"DpseAgo2e"	2286	1	0.000437445319335083	2.79745076393407e-06
"2016"	"SRR993738"	"Dpse"	"ovaries"	"female"	"Dpse_rpl32"	405	63331	156.372839506173	1
"2017"	"SRR993739"	"Dpse"	"ovaries"	"female"	"Dpse_Armi"	3507	2575	0.734245794126034	0.0311937004742519
"2018"	"SRR993739"	"Dpse"	"ovaries"	"female"	"Dpse_Arx1"	495	1	0.00202020202020202	8.58262685599306e-05
"2019"	"SRR993739"	"Dpse"	"ovaries"	"female"	"Dpse_Arx2"	501	142	0.283433133732535	0.0120413740859831
"2020"	"SRR993739"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff1"	1119	43	0.0384271671134942	0.00163253988051664
"2021"	"SRR993739"	"Dpse"	"ovaries"	"female"	"Dpse_Cuff2"	1113	6	0.00539083557951483	0.000229024274593885
"2022"	"SRR993739"	"Dpse"	"ovaries"	"female"	"Dpse_Mael1"	1314	495	0.376712328767123	0.016004247681809
"2023"	"SRR993739"	"Dpse"	"ovaries"	"female"	"Dpse_Mael2"	1113	366	0.328840970350404	0.013970480750227
"2024"	"SRR993739"	"Dpse"	"ovaries"	"female"	"Dpse_Tejas1"	1782	325	0.182379349046016	0.00774820480054929
"2025"	"SRR993739"	"Dpse"	"ovaries"	"female"	"Dpse_Tejas2"	1413	173	0.122434536447275	0.00520150920603656
"2026"	"SRR993739"	"Dpse"	"ovaries"	"female"	"Dpse_Vret1"	2085	337	0.161630695443645	0.00686671893996394
"2027"	"SRR993739"	"Dpse"	"ovaries"	"female"	"Dpse_Vret2"	2109	296	0.140350877192982	0.00596266707890044
"2028"	"SRR993739"	"Dpse"	"ovaries"	"female"	"DpseAgo2a1"	2007	10	0.0049825610363727	0.000211679137703865
"2029"	"SRR993739"	"Dpse"	"ovaries"	"female"	"DpseAgo2a3"	2007	11	0.00548081714000997	0.000232847051474251
"2030"	"SRR993739"	"Dpse"	"ovaries"	"female"	"DpseAgo2b"	2940	124	0.0421768707482993	0.0017918423007512
"2031"	"SRR993739"	"Dpse"	"ovaries"	"female"	"DpseAgo2c"	2916	939	0.32201646090535	0.0136805482709186
"2032"	"SRR993739"	"Dpse"	"ovaries"	"female"	"DpseAgo2d"	2838	81	0.0285412262156448	0.00121254553837576
"2033"	"SRR993739"	"Dpse"	"ovaries"	"female"	"DpseAgo2e"	2286	1	0.000437445319335083	1.8584428231481e-05
"2034"	"SRR993739"	"Dpse"	"ovaries"	"female"	"Dpse_rpl32"	405	9533	23.5382716049383	1
"2035"	"SRR993741"	"Dpse"	"testes"	"male"	"Dpse_Armi"	3507	470	0.134017678927859	0.0124403300402894
"2036"	"SRR993741"	"Dpse"	"testes"	"male"	"Dpse_Arx1"	495	264	0.533333333333333	0.0495072198028879
"2037"	"SRR993741"	"Dpse"	"testes"	"male"	"Dpse_Arx2"	501	12	0.0239520958083832	0.00222337813486024
"2038"	"SRR993741"	"Dpse"	"testes"	"male"	"Dpse_Cuff1"	1119	171	0.152815013404826	0.0141852121084012
"2039"	"SRR993741"	"Dpse"	"testes"	"male"	"Dpse_Cuff2"	1113	63	0.0566037735849057	0.00525430398851405
"2040"	"SRR993741"	"Dpse"	"testes"	"male"	"Dpse_Mael1"	1314	121	0.0920852359208524	0.00854790752875205
"2041"	"SRR993741"	"Dpse"	"testes"	"male"	"Dpse_Mael2"	1113	67	0.0601976639712489	0.00558791059095938
"2042"	"SRR993741"	"Dpse"	"testes"	"male"	"Dpse_Tejas1"	1782	197	0.110549943883277	0.0102619131956744
"2043"	"SRR993741"	"Dpse"	"testes"	"male"	"Dpse_Tejas2"	1413	67	0.0474168435951875	0.00440151768417395
"2044"	"SRR993741"	"Dpse"	"testes"	"male"	"Dpse_Vret1"	2085	110	0.052757793764988	0.00489729692294755
"2045"	"SRR993741"	"Dpse"	"testes"	"male"	"Dpse_Vret2"	2109	45	0.0213371266002845	0.00198064090605437
"2046"	"SRR993741"	"Dpse"	"testes"	"male"	"DpseAgo2a1"	2007	742	0.369706028898854	0.0343183455659032
"2047"	"SRR993741"	"Dpse"	"testes"	"male"	"DpseAgo2a3"	2007	743	0.370204285002491	0.0343645967054799
"2048"	"SRR993741"	"Dpse"	"testes"	"male"	"DpseAgo2b"	2940	8424	2.86530612244898	0.265975012512454
"2049"	"SRR993741"	"Dpse"	"testes"	"male"	"DpseAgo2c"	2916	2654	0.910150891632373	0.0844857004609468
"2050"	"SRR993741"	"Dpse"	"testes"	"male"	"DpseAgo2d"	2838	553	0.194855532064834	0.0180876668545171
"2051"	"SRR993741"	"Dpse"	"testes"	"male"	"DpseAgo2e"	2286	7287	3.18766404199475	0.295898220721493
"2052"	"SRR993741"	"Dpse"	"testes"	"male"	"Dpse_rpl32"	405	4363	10.7728395061728	1
"2053"	"SRR993742"	"Dpse"	"testes"	"male"	"Dpse_Armi"	3507	493	0.140575990875392	0.0129718105045645
"2054"	"SRR993742"	"Dpse"	"testes"	"male"	"Dpse_Arx1"	495	277	0.55959595959596	0.0516373578574536
"2055"	"SRR993742"	"Dpse"	"testes"	"male"	"Dpse_Arx2"	501	18	0.0359281437125748	0.00331531059548708
"2056"	"SRR993742"	"Dpse"	"testes"	"male"	"Dpse_Cuff1"	1119	185	0.16532618409294	0.0152556629204012
"2057"	"SRR993742"	"Dpse"	"testes"	"male"	"Dpse_Cuff2"	1113	64	0.0575022461814915	0.00530608560116292
"2058"	"SRR993742"	"Dpse"	"testes"	"male"	"Dpse_Mael1"	1314	127	0.0966514459665145	0.00891862283354713
"2059"	"SRR993742"	"Dpse"	"testes"	"male"	"Dpse_Mael2"	1113	67	0.0601976639712489	0.00555480836371743
"2060"	"SRR993742"	"Dpse"	"testes"	"male"	"Dpse_Tejas1"	1782	222	0.124579124579125	0.0114956813521407
"2061"	"SRR993742"	"Dpse"	"testes"	"male"	"Dpse_Tejas2"	1413	64	0.0452937013446568	0.00417952814868671
"2062"	"SRR993742"	"Dpse"	"testes"	"male"	"Dpse_Vret1"	2085	111	0.0532374100719424	0.00491254296631048
"2063"	"SRR993742"	"Dpse"	"testes"	"male"	"Dpse_Vret2"	2109	56	0.0265528686581318	0.00245019635601353
"2064"	"SRR993742"	"Dpse"	"testes"	"male"	"DpseAgo2a1"	2007	686	0.341803687095167	0.0315403265603879
"2065"	"SRR993742"	"Dpse"	"testes"	"male"	"DpseAgo2a3"	2007	733	0.365221723966119	0.0337012527241463
"2066"	"SRR993742"	"Dpse"	"testes"	"male"	"DpseAgo2b"	2940	8448	2.8734693877551	0.265152677612398
"2067"	"SRR993742"	"Dpse"	"testes"	"male"	"DpseAgo2c"	2916	2604	0.893004115226337	0.0824029771398193
"2068"	"SRR993742"	"Dpse"	"testes"	"male"	"DpseAgo2d"	2838	554	0.195207892882311	0.0180130318107396
"2069"	"SRR993742"	"Dpse"	"testes"	"male"	"DpseAgo2e"	2286	7210	3.15398075240595	0.291037184945183
"2070"	"SRR993742"	"Dpse"	"testes"	"male"	"Dpse_rpl32"	405	4389	10.837037037037	1
"2071"	"SRR993744"	"Dpse"	"testes"	"male"	"Dpse_Armi"	3507	491	0.140005702879954	0.012377714399996
"2072"	"SRR993744"	"Dpse"	"testes"	"male"	"Dpse_Arx1"	495	256	0.517171717171717	0.0457224504375781
